fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,5,VALTOR,Gvo. Aros,A. Padovani E.,4,0:57.92,13.9,458
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,6,LUPO VELOCE,L. C. Gonzalez,F. Gonzalez S.,13,0:58.64,28.5,440
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,7,ALPAQUITAY,D. Cheuque,P. Baeza A.,6,0:57.92,7,445
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,8,COSCORRON,J. Medina,P. Baeza A.,5,1:10.69,6,473
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,9,DOÑA QUIJOTELLA,B. Sancho,A. Bernal G.,14,1:16.82,61.5,431
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,10,POETA GRIEGO (ARG),N. Rojas,T. Cachely,2,0:57.92,2.3,432
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,11,MONTESOR,B. Soto,Js. Araya B.,8,0:58.64,22.6,449
09/03/2026,CLUB HIPICO DE SANTIAGO,12,18:15,1000,PASTO,12,EN CHATEAUROUX,Jr. Zuñiga,Js. Araya B.,5,0:57.92,11.6,445
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,1,AKISI,B. Sancho,A. Jaque S.,9,1:11.81,5.3,487
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,2,MANKIND,R. Painen,H. Manriquez F.,2,1:12.74,14.6,436
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,3,CONOCIENDOTE,Js. Cueto,E. Switt V.,8,1.11.63,45.6,446
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,4,EL KICHAN,D. Cheuque,M. Velarde B.,3,1:11.81,26.6,439
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,5,GRAN NONO,Joh. Gonzalez,G. Covarrubias E.,8,1.14.20,5.2,532
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,6,CAMELOT,Jr. A. Mora,C. Gonzalez M.,8,1:00.36,6.1,452
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,7,GRAN PIOLA,L. Torres,Fco. Pinochet P.,12,1:15.90,57.3,528
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,8,NURMAGOMEDOV,V. Miranda,J. C. Pichara J.,8,1.12.62,22,492
