fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,12,SHAMROCK,Bad Daddy,56,L.P.Silva,J. Castillo D.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,13,LIMENO FELIZ,Exaggerator,56,N.Santibanez,P. Valderrama,
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,14,YA LO CREO,Hootenanny,55,J.Toro,J. Castillo D.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,15,HERMANO ERIC,Gemologist,56,V.Miranda,A. Padovani E.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,1,CATENACCIO,El Milagrito,57,B.Sancho,L. Catena C.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,2,THE ALCARAZ,Caso Cerrado,57,Jo.A.Gonzalez,J. Pichara J.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,3,READY TO GO,Indian Trail,57,M.Morales,M. Pavez O.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,4,QUILACOYAN,Ya Primo,57,R.Covarrubias,H. Castillo S.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,5,ARANGUIZ,Spun To Run (Usa),57,H.Ochoa,R. Sanchez Q.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,6,MONTENEGRO,Tiz The Law (Usa),57,B.Leon,M. Norambuena Ch.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,7,MISTER HARI,Gstaad II,57,T.Seith,C. Quiroz E.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,8,FLY JAK,Flyer,57,J.Zuniga,J. Alvarez D.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,9,PATRON GRINGO,Papelon,57,M.Cordero,J. Castillo D.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,10,VELOCIRAPTOR,Dubai Sky,57,M.Gutierrez,R. Quiroz S.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,11,HYPER ALPHA,Indian Trail,57,R.Cisternas,M. Pavez O.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,12,MODERN WAVE,Modernist (Usa),57,H.Barrera,R. Quiroz S.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,13,GRANDE TATA,Dubai Sky,57,N.Molina,T. Cachely C.
28-02-2026,Hipódromo Chile,8,15:27,Olingo,1200,Normal,14,RESURGIREMOS,Sahara Spirit,57,A.Vasquez,M. Pavez O.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,1,CORDON DEL CAULLE,Papelon,58,B.Sancho,J. Castillo D.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,2,LOS BISNIETOS,Constitution,52,R. Cisternas,J. Orellana R.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,3,GOOD CHIEF,Good Samaritan (Usa),52,R.Avila,I. Michea F.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,4,BUCEFALO (ARG),Daddy Long Legs,59,I.Valdivia,X. Urenda P.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,5,GIANCARLO,Mo Town,52,A.Vasquez,R. Lopez B.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,6,GRANDE PANCHITO,Good Samaritan (Usa),56,M.Galaz,R. Rojas S.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,7,ME FALTAN TRES,Spun To Run (Usa),57,O.Ulloa,E. Lab R.
